id,x_coord,y_coord,name
81, 45.4920279, 9.1348420, Unknown - information
82, 45.4916499, 9.1322148, Unknown - information
83, 45.4902430, 9.1335014, Unknown - information
84, 45.4908360, 9.1330945, Unknown - information
85, 45.4898407, 9.1346684, Unknown - information
86, 45.4925994, 9.1332128, Unknown - information
87, 45.4923163, 9.1340941, Unknown - information
88, 45.4886329, 9.1357494, Unknown - information
89, 45.4885314, 9.1359435, Unknown - information
90, 45.4885440, 9.1358621, Unknown - information
91, 45.4884232, 9.1362329, Unknown - information
92, 45.4884630, 9.1363982, Unknown - information
93, 45.4884571, 9.1364354, Unknown - information
94, 45.4883668, 9.1366084, Unknown - information
95, 45.4884921, 9.1375844, Unknown - information
96, 45.4885278, 9.1377198, Unknown - information
97, 45.4885205, 9.1378928, Unknown - information
98, 45.4884040, 9.1378710, Unknown - information
99, 45.4880490, 9.1376642, Unknown - information
100, 45.4876979, 9.1375257, Unknown - information
101, 45.4868277, 9.1370630, Unknown - information
102, 45.4893507, 9.1363294, Unknown - information
103, 45.4890611, 9.1360907, Unknown - information
104, 45.4887396, 9.1358145, Unknown - information
106, 45.5026519, 9.1397136, Unknown - information
115, 45.4736406, 9.1503721, Casa in Via Domenichino - information
124, 45.4793469, 9.1457105, San Siro alla Vepra - information
127, 45.4834520, 9.1427674, Unknown - information
128, 45.4836109, 9.1424301, Unknown - information
129, 45.4836751, 9.1422850, Unknown - information
130, 45.4838834, 9.1423524, Unknown - information
131, 45.4841102, 9.1424625, Unknown - information
132, 45.4843493, 9.1426098, Unknown - information
133, 45.4847884, 9.1428033, Unknown - information
134, 45.4848492, 9.1428522, Unknown - information
135, 45.4849623, 9.1428459, Unknown - information
136, 45.4851315, 9.1424435, Unknown - information
137, 45.4852557, 9.1420804, Unknown - information
138, 45.4853469, 9.1418280, Unknown - information
139, 45.4854888, 9.1414277, Unknown - information
140, 45.4855612, 9.1410770, Unknown - information
141, 45.4807879, 9.1466184, Unknown - information
142, 45.4811871, 9.1460538, Unknown - information
143, 45.4812901, 9.1458392, Unknown - information
144, 45.4820935, 9.1448569, Unknown - information
145, 45.4826302, 9.1440847, Unknown - information
146, 45.4828954, 9.1437856, Unknown - information
147, 45.4831474, 9.1434899, Unknown - information
148, 45.4780418, 9.1501878, Unknown - information
149, 45.4784575, 9.1496625, Unknown - information
150, 45.4791405, 9.1487352, Unknown - information
151, 45.4794279, 9.1483603, Unknown - information
152, 45.4800009, 9.1476335, Unknown - information
153, 45.4803417, 9.1471764, Unknown - information
184, 45.4702418, 9.1549265, Casa di riposo per musicisti Giuseppe Verdi - information
195, 45.4778880, 9.1524869, Unknown - information
196, 45.4779176, 9.1510794, Unknown - information
204, 45.5020560, 9.1593379, Campus Politecnico Milano Bovisa - information
205, 45.5008720, 9.1548481, Unknown - information
206, 45.5209251, 9.1515975, Mappa del "Pioppeto di Bovisasca" - information
224, 45.4646386, 9.1664077, Palazzo Borletti - information
228, 45.4662916, 9.1704104, Piazza Santa Maria delle Grazie - information
231, 45.4630880, 9.1708186, Museo della Scienza e della Tecnologia - information
233, 45.4648168, 9.1685602, Casa e Studio Portaluppi - information
244, 45.4714434, 9.1704683, Torre al Parco - information
245, 45.4722221, 9.1676138, Unknown - information
246, 45.4757212, 9.1687273, Unknown - information
247, 45.4756787, 9.1685997, Unknown - information
248, 45.4756731, 9.1681942, Unknown - information
249, 45.4758276, 9.1656987, Unknown - information
250, 45.4758359, 9.1655837, Unknown - information
251, 45.4758154, 9.1650619, Unknown - information
252, 45.4758547, 9.1647365, Unknown - information
